0x180 [(2, 6, 10), (6, 10, 14), (10, 14, 20)]
0x181 [(18, 14, 2), (24, 20, 6), (30, 26, 10)]
0x182 [(16, 0, 0), (22, 2, 2), (30, 4, 6)]
0x183 [(0, 0, 16), (4, 4, 22), (8, 8, 30)]
0x184 [(6, 6, 6), (10, 10, 10), (14, 14, 14)]
0x185 [(8, 0, 20), (12, 6, 24), (18, 12, 30)]
0x186 [(14, 0, 2), (20, 2, 6), (28, 4, 10)]
0x187 [(2, 8, 15), (8, 14, 22), (12, 20, 28)]
0x188 [(10, 0, 2), (16, 2, 4), (24, 2, 2)]
0x189 [(2, 2, 10), (4, 4, 16), (8, 8, 22)]
0x18a [(6, 2, 0), (10, 6, 4), (14, 10, 8)]
0x18b [(10, 0, 0), (16, 0, 0), (24, 4, 4)]
0x18c [(6, 2, 2), (9, 5, 5), (12, 8, 8)]
0x18d [(2, 2, 2), (5, 5, 5), (7, 8, 8)]
0x18e [(8, 0, 20), (14, 3, 26), (18, 6, 30)]
0x18f [(10, 0, 0), (16, 0, 0), (24, 0, 0)]
0x190 [(10, 0, 0), (16, 2, 4), (26, 4, 6)]
0x191 [(10, 0, 0), (16, 0, 5), (24, 0, 8)]
0x192 [(18, 14, 2), (24, 20, 4), (30, 26, 6)]
0x193 [(16, 6, 4), (24, 10, 8), (30, 14, 12)]
0x194 [(0, 12, 4), (2, 16, 8), (8, 22, 14)]
0x195 [(0, 11, 14), (0, 16, 24), (0, 22, 31)]
0x196 [(18, 0, 2), (24, 4, 10), (30, 10, 16)]
0x197 [(14, 10, 2), (20, 16, 6), (24, 22, 12)]
0x198 [(18, 12, 0), (24, 18, 4), (30, 24, 8)]
0x199 [(2, 2, 2), (6, 6, 6), (8, 8, 8)]
0x19a [(0, 0, 16), (4, 4, 24), (8, 8, 30)]
0x19b [(6, 4, 2), (10, 6, 4), (14, 8, 4)]
0x19c [(20, 16, 2), (24, 21, 0), (30, 30, 6)]
0x19d [(0, 6, 16), (2, 12, 22), (8, 18, 28)]
0x19e [(14, 10, 4), (20, 16, 6), (24, 22, 12)]
0x19f [(0, 0, 14), (4, 6, 24), (8, 10, 30)]
0x1a0 [(8, 0, 0), (12, 0, 0), (16, 0, 0)]
0x1a1 [(0, 12, 0), (0, 18, 0), (0, 28, 0)]
0x1a2 [(14, 0, 0), (16, 0, 0), (23, 0, 0)]
0x1a3 [(10, 4, 10), (14, 8, 14), (18, 12, 18)]
0x1a4 [(16, 0, 2), (22, 2, 4), (30, 4, 6)]
0x1a5 [(14, 0, 0), (22, 0, 0), (28, 0, 0)]
0x1a6 [(14, 0, 0), (24, 0, 0), (30, 0, 0)]
0x1a7 [(16, 14, 2), (24, 22, 6), (30, 28, 10)]
0x1a8 [(16, 4, 6), (22, 8, 10), (28, 12, 14)]
0x1a9 [(16, 16, 0), (22, 22, 2), (28, 28, 8)]
0x1aa [(14, 2, 2), (22, 6, 6), (26, 10, 10)]
0x1ab [(18, 12, 0), (24, 18, 4), (30, 24, 10)]
0x1ac [(2, 4, 12), (6, 8, 18), (10, 12, 24)]
0x1ad [(0, 2, 14), (2, 6, 18), (8, 10, 24)]
0x1ae [(8, 12, 0), (16, 22, 0), (22, 31, 0)]
0x1af [(2, 2, 2), (4, 5, 5), (8, 8, 8)]
0x1b0 [(10, 0, 0), (16, 0, 0), (22, 0, 0)]
0x1b1 [(10, 0, 0), (16, 3, 0), (26, 6, 0)]
0x1b2 [(0, 12, 2), (2, 18, 4), (6, 26, 8)]
0x1b3 [(16, 16, 18), (16, 16, 18), (20, 20, 22)]
0x1b4 [(0, 0, 12), (4, 4, 18), (10, 10, 24)]
0x1b5 [(2, 6, 14), (6, 12, 20), (10, 16, 26)]
0x1b6 [(12, 0, 2), (20, 2, 4), (26, 4, 6)]
0x1b7 [(12, 0, 2), (18, 2, 4), (26, 4, 8)]
0x1b8 [(2, 2, 4), (6, 6, 8), (10, 10, 12)]
0x1b9 [(10, 0, 0), (16, 2, 2), (22, 4, 4)]
0x1ba [(0, 0, 10), (4, 4, 16), (8, 8, 22)]
0x1bb [(10, 10, 10), (14, 14, 14), (19, 18, 18)]
0x1bc [(12, 0, 2), (20, 2, 4), (28, 4, 6)]
0x1bd [(0, 4, 14), (4, 8, 18), (10, 12, 24)]
0x1be [(14, 10, 4), (18, 14, 8), (24, 20, 12)]
0x1bf [(12, 12, 15), (16, 16, 18), (22, 22, 24)]
0x1c0 [(16, 6, 16), (22, 10, 22), (26, 14, 26)]
0x1c1 [(14, 12, 10), (20, 18, 16), (26, 24, 22)]
0x1c2 [(8, 14, 4), (14, 20, 6), (20, 26, 12)]
0x1c3 [(16, 8, 12), (22, 12, 16), (28, 16, 20)]
0x1c4 [(0, 12, 0), (0, 18, 0), (0, 26, 0)]
0x1c5 [(12, 0, 0), (18, 0, 0), (26, 0, 0)]
0x1c6 [(0, 0, 14), (0, 4, 18), (4, 6, 26)]
0x1c7 [(2, 4, 12), (4, 6, 18), (6, 8, 24)]
0x1c8 [(18, 2, 6), (24, 4, 10), (31, 6, 16)]
0x1c9 [(12, 4, 16), (16, 8, 22), (22, 12, 28)]
0x1ca [(12, 2, 0), (18, 4, 2), (26, 6, 4)]
0x1cb [(0, 0, 14), (4, 4, 20), (8, 8, 26)]
0x1cc [(6, 2, 18), (12, 6, 24), (18, 10, 30)]
0x1cd [(4, 4, 6), (8, 8, 10), (12, 12, 14)]
0x1ce [(18, 16, 4), (24, 22, 4), (30, 28, 6)]
0x1cf [(0, 8, 18), (4, 14, 24), (8, 20, 30)]
0x1d0 [(0, 14, 0), (0, 24, 2), (0, 30, 4)]
0x1d1 [(16, 4, 0), (22, 6, 4), (28, 10, 6)]
0x1d2 [(8, 2, 18), (12, 6, 24), (18, 10, 30)]
0x1d3 [(7, 7, 10), (11, 11, 14), (14, 14, 18)]
0x1d4 [(2, 6, 18), (4, 10, 24), (8, 14, 30)]
0x1d5 [(18, 4, 2), (24, 8, 6), (30, 14, 12)]
0x1d6 [(0, 14, 2), (0, 20, 4), (0, 26, 6)]
0x1d7 [(6, 16, 2), (12, 22, 4), (18, 30, 8)]
0x1d8 [(8, 2, 16), (12, 4, 22), (16, 6, 30)]
0x1d9 [(0, 8, 13), (3, 11, 18), (7, 16, 25)]
0x1da [(2, 8, 18), (8, 14, 24), (14, 20, 30)]
0x1db [(0, 14, 8), (0, 20, 12), (0, 28, 16)]
0x1dc [(16, 4, 2), (24, 6, 4), (30, 10, 6)]
0x1dd [(16, 14, 4), (22, 20, 8), (28, 26, 14)]
0x1de [(0, 2, 16), (2, 4, 24), (4, 8, 30)]
0x1df [(13, 0, 4), (20, 2, 8), (26, 6, 14)]
0x1e0 [(18, 14, 2), (24, 20, 6), (30, 26, 12)]
0x1e1 [(18, 4, 0), (24, 8, 4), (30, 14, 10)]
0x1e2 [(8, 2, 18), (12, 6, 24), (16, 10, 30)]
0x1e3 [(14, 0, 2), (20, 2, 6), (26, 4, 10)]
0x1e4 [(0, 14, 2), (0, 22, 4), (0, 28, 6)]
0x1e5 [(12, 0, 0), (18, 0, 4), (26, 0, 8)]
0x1e6 [(0, 0, 0), (5, 5, 5), (8, 8, 8)]
0x1e7 [(12, 0, 0), (18, 0, 4), (26, 0, 6)]
0x1e8 [(14, 14, 16), (20, 20, 22), (26, 26, 28)]
0x1e9 [(12, 12, 14), (16, 16, 18), (22, 22, 24)]
0x1ea [(12, 0, 0), (18, 0, 0), (26, 2, 2)]
0x1eb [(14, 12, 6), (20, 18, 12), (26, 24, 18)]
0x1ec [(10, 8, 10), (14, 12, 14), (18, 16, 18)]
0x1ed [(16, 4, 0), (24, 8, 2), (28, 12, 4)]
0x1ee [(8, 2, 16), (14, 6, 22), (18, 10, 26)]
0x1ef [(8, 8, 8), (17, 17, 17), (22, 22, 22)]
0x1f0 [(0, 5, 11), (0, 7, 18), (6, 10, 22)]
0x1f1 [(0, 13, 6), (0, 16, 9), (0, 24, 11)]
0x1f2 [(2, 8, 18), (6, 12, 24), (10, 18, 30)]
0x1f3 [(10, 0, 0), (16, 0, 0), (26, 4, 4)]
0x1f4 [(8, 8, 8), (12, 12, 12), (16, 16, 16)]
0x1f5 [(10, 10, 11), (14, 14, 16), (20, 20, 22)]
0x1f6 [(12, 12, 14), (16, 16, 18), (20, 20, 22)]
0x1f7 [(10, 0, 2), (16, 2, 4), (22, 6, 8)]
0x1f8 [(6, 8, 8), (12, 14, 14), (18, 20, 20)]
0x1f9 [(10, 7, 5), (15, 11, 8), (21, 17, 11)]
0x1fa [(12, 8, 4), (16, 12, 8), (22, 18, 12)]
0x1fb [(10, 10, 10), (16, 16, 16), (22, 22, 22)]
0x1fc [(12, 0, 2), (18, 2, 6), (24, 6, 10)]
0x1fd [(2, 4, 8), (4, 6, 12), (6, 8, 16)]
0x1fe [(8, 6, 4), (12, 10, 8), (14, 12, 10)]
0x1ff [(2, 8, 2), (4, 14, 4), (8, 20, 8)]

Palette component 4 (3 RGB values)
0x0 [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0x1 [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0x2 [(16, 4, 2), (25, 7, 2), (30, 16, 0)]
0x3 [(12, 0, 2), (22, 2, 6), (30, 6, 10)]
0x4 [(8, 8, 12), (12, 12, 16), (16, 16, 20)]
0x5 [(8, 0, 0), (16, 0, 0), (24, 2, 4)]
0x6 [(6, 10, 18), (12, 16, 24), (18, 22, 30)]
0x7 [(2, 2, 2), (5, 5, 5), (10, 10, 10)]
0x8 [(0, 12, 6), (0, 18, 10), (0, 24, 14)]
0x9 [(12, 2, 20), (20, 6, 30), (24, 12, 31)]
0xa [(14, 12, 0), (24, 20, 0), (30, 26, 6)]
0xb [(4, 4, 4), (5, 5, 5), (8, 8, 8)]
0xc [(0, 0, 14), (2, 6, 20), (8, 12, 26)]
0xd [(0, 14, 0), (0, 22, 0), (1, 30, 0)]
0xe [(0, 8, 14), (0, 12, 24), (0, 16, 30)]
0xf [(0, 0, 8), (4, 4, 16), (6, 6, 22)]
0x10 [(14, 4, 16), (22, 8, 24), (28, 12, 30)]
0x11 [(18, 12, 0), (24, 20, 4), (30, 28, 10)]
0x12 [(14, 0, 2), (20, 4, 6), (28, 8, 10)]
0x13 [(8, 4, 14), (12, 6, 24), (16, 10, 30)]
0x14 [(14, 2, 0), (24, 6, 0), (30, 12, 0)]
0x15 [(0, 8, 14), (0, 12, 24), (6, 16, 30)]
0x16 [(12, 12, 14), (18, 18, 20), (24, 24, 26)]
0x17 [(2, 12, 18), (8, 18, 24), (14, 24, 30)]
0x18 [(0, 14, 14), (0, 24, 24), (0, 30, 30)]
0x19 [(14, 16, 0), (20, 22, 2), (26, 28, 2)]
0x1a [(18, 6, 0), (24, 12, 2), (30, 18, 8)]
0x1b [(16, 12, 4), (22, 18, 10), (26, 24, 16)]
0x1c [(0, 12, 0), (0, 20, 0), (0, 28, 0)]
0x1d [(11, 2, 5), (16, 0, 3), (22, 4, 3)]
0x1e [(0, 0, 14), (2, 2, 24), (8, 8, 30)]
0x1f [(12, 0, 0), (18, 0, 0), (26, 0, 2)]
0x20 [(8, 4, 16), (14, 8, 22), (18, 12, 28)]
0x21 [(14, 18, 0), (20, 24, 0), (26, 30, 0)]
0x22 [(16, 12, 2), (24, 20, 4), (30, 26, 10)]
0x23 [(12, 0, 0), (18, 0, 4), (26, 4, 10)]
0x24 [(0, 0, 18), (0, 4, 24), (6, 10, 30)]
0x25 [(2, 2, 2), (6, 6, 6), (10, 10, 10)]
0x26 [(0, 16, 16), (0, 23, 23), (0, 30, 31)]
0x27 [(4, 0, 10), (8, 4, 16), (12, 8, 22)]
0x28 [(12, 9, 0), (20, 16, 6), (26, 24, 12)]
0x29 [(14, 0, 0), (20, 2, 6), (28, 6, 8)]
0x2a [(7, 0, 18), (10, 4, 24), (14, 8, 30)]
0x2b [(0, 0, 18), (6, 4, 24), (10, 8, 30)]
0x2c [(0, 14, 0), (0, 20, 4), (0, 26, 10)]
0x2d [(8, 4, 14), (12, 8, 20), (18, 14, 26)]
0x2e [(8, 0, 0), (16, 0, 0), (24, 0, 0)]
0x2f [(8, 0, 0), (16, 0, 0), (22, 0, 0)]
0x30 [(0, 4, 18), (6, 10, 24), (12, 16, 30)]
0x31 [(8, 0, 0), (14, 0, 0), (22, 0, 0)]
0x32 [(8, 0, 18), (14, 0, 25), (20, 0, 31)]
0x33 [(2, 2, 4), (4, 4, 6), (8, 8, 10)]
0x34 [(0, 10, 6), (0, 16, 9), (0, 24, 11)]
0x35 [(18, 14, 0), (24, 20, 0), (30, 26, 0)]
0x36 [(0, 0, 14), (2, 2, 22), (6, 6, 30)]
0x37 [(2, 0, 18), (8, 6, 24), (12, 10, 30)]
0x38 [(8, 0, 1), (16, 0, 0), (24, 2, 2)]
0x39 [(18, 4, 2), (24, 8, 4), (30, 12, 6)]
0x3a [(14, 8, 0), (24, 12, 0), (30, 16, 0)]
0x3b [(14, 0, 0), (20, 0, 8), (28, 4, 12)]
0x3c [(2, 2, 18), (6, 6, 24), (10, 10, 30)]
0x3d [(0, 0, 14), (4, 4, 24), (8, 8, 30)]
0x3e [(8, 0, 0), (16, 0, 0), (24, 2, 2)]
0x3f [(18, 4, 14), (24, 8, 20), (30, 12, 26)]
0x40 [(2, 1, 3), (5, 5, 5), (8, 8, 8)]
0x41 [(8, 0, 0), (17, 0, 0), (24, 2, 2)]
0x42 [(10, 0, 0), (16, 0, 0), (24, 2, 2)]
0x43 [(8, 0, 0), (17, 0, 0), (22, 0, 0)]
0x44 [(2, 2, 8), (4, 4, 16), (8, 8, 22)]
0x45 [(12, 0, 0), (16, 0, 0), (24, 2, 2)]
0x46 [(16, 12, 2), (22, 18, 4), (28, 24, 8)]
0x47 [(2, 4, 8), (4, 6, 16), (6, 11, 20)]
0x48 [(0, 2, 17), (2, 4, 22), (6, 8, 30)]
0x49 [(0, 11, 2), (0, 15, 5), (0, 22, 10)]
0x4a [(12, 0, 4), (20, 3, 8), (26, 6, 12)]
0x4b [(10, 6, 4), (14, 8, 4), (20, 12, 8)]
0x4c [(0, 0, 10), (0, 3, 16), (6, 8, 22)]
0x4d [(6, 2, 16), (10, 6, 22), (14, 10, 28)]
0x4e [(4, 4, 16), (8, 8, 22), (12, 14, 28)]
0x4f [(2, 6, 10), (6, 10, 14), (10, 14, 20)]
0x50 [(18, 14, 2), (24, 20, 6), (30, 26, 10)]
0x51 [(16, 0, 0), (22, 2, 2), (30, 4, 6)]
0x52 [(0, 0, 16), (4, 4, 22), (8, 8, 30)]
0x53 [(6, 6, 6), (10, 10, 10), (14, 14, 14)]
0x54 [(8, 0, 20), (12, 6, 24), (18, 12, 30)]
0x55 [(14, 0, 2), (20, 2, 6), (28, 4, 10)]
0x56 [(2, 8, 15), (8, 14, 22), (12, 20, 28)]
0x57 [(10, 0, 2), (16, 2, 4), (24, 2, 2)]
0x58 [(2, 2, 10), (4, 4, 16), (8, 8, 22)]
0x59 [(6, 2, 0), (10, 6, 4), (14, 10, 8)]
0x5a [(10, 0, 0), (16, 0, 0), (24, 4, 4)]
0x5b [(6, 2, 2), (9, 5, 5), (12, 8, 8)]
0x5c [(2, 2, 2), (5, 5, 5), (7, 8, 8)]
0x5d [(8, 0, 20), (14, 3, 26), (18, 6, 30)]
0x5e [(10, 0, 0), (16, 0, 0), (24, 0, 0)]
0x5f [(10, 0, 0), (16, 2, 4), (26, 4, 6)]
0x60 [(10, 0, 0), (16, 0, 5), (24, 0, 8)]
0x61 [(18, 14, 2), (24, 20, 4), (30, 26, 6)]
0x62 [(16, 6, 4), (24, 10, 8), (30, 14, 12)]
0x63 [(0, 12, 4), (2, 16, 8), (8, 22, 14)]
0x64 [(0, 11, 14), (0, 16, 24), (0, 22, 31)]
0x65 [(18, 0, 2), (24, 4, 10), (30, 10, 16)]
0x66 [(14, 10, 2), (20, 16, 6), (24, 22, 12)]
0x67 [(18, 12, 0), (24, 18, 4), (30, 24, 8)]
0x68 [(2, 2, 2), (6, 6, 6), (8, 8, 8)]
0x69 [(0, 0, 16), (4, 4, 24), (8, 8, 30)]
0x6a [(6, 4, 2), (10, 6, 4), (14, 8, 4)]
0x6b [(20, 16, 2), (24, 21, 0), (30, 30, 6)]
0x6c [(0, 6, 16), (2, 12, 22), (8, 18, 28)]
0x6d [(14, 10, 4), (20, 16, 6), (24, 22, 12)]
0x6e [(0, 0, 14), (4, 6, 24), (8, 10, 30)]
0x6f [(8, 0, 0), (12, 0, 0), (16, 0, 0)]
0x70 [(0, 12, 0), (0, 18, 0), (0, 28, 0)]
0x71 [(14, 0, 0), (16, 0, 0), (23, 0, 0)]
0x72 [(10, 4, 10), (14, 8, 14), (18, 12, 18)]
0x73 [(16, 0, 2), (22, 2, 4), (30, 4, 6)]
0x74 [(14, 0, 0), (22, 0, 0), (28, 0, 0)]
0x75 [(14, 0, 0), (24, 0, 0), (30, 0, 0)]
0x76 [(16, 14, 2), (24, 22, 6), (30, 28, 10)]
0x77 [(16, 4, 6), (22, 8, 10), (28, 12, 14)]
0x78 [(16, 16, 0), (22, 22, 2), (28, 28, 8)]
0x79 [(14, 2, 2), (22, 6, 6), (26, 10, 10)]
0x7a [(18, 12, 0), (24, 18, 4), (30, 24, 10)]
0x7b [(2, 4, 12), (6, 8, 18), (10, 12, 24)]
0x7c [(0, 2, 14), (2, 6, 18), (8, 10, 24)]
0x7d [(8, 12, 0), (16, 22, 0), (22, 31, 0)]
0x7e [(2, 2, 2), (4, 5, 5), (8, 8, 8)]
0x7f [(10, 0, 0), (16, 0, 0), (22, 0, 0)]
0x80 [(10, 0, 0), (16, 3, 0), (26, 6, 0)]
0x81 [(0, 12, 2), (2, 18, 4), (6, 26, 8)]
0x82 [(16, 16, 18), (16, 16, 18), (20, 20, 22)]
0x83 [(0, 0, 12), (4, 4, 18), (10, 10, 24)]
0x84 [(2, 6, 14), (6, 12, 20), (10, 16, 26)]
0x85 [(12, 0, 2), (20, 2, 4), (26, 4, 6)]
0x86 [(12, 0, 2), (18, 2, 4), (26, 4, 8)]
0x87 [(2, 2, 4), (6, 6, 8), (10, 10, 12)]
0x88 [(10, 0, 0), (16, 2, 2), (22, 4, 4)]
0x89 [(0, 0, 10), (4, 4, 16), (8, 8, 22)]
0x8a [(10, 10, 10), (14, 14, 14), (19, 18, 18)]
0x8b [(12, 0, 2), (20, 2, 4), (28, 4, 6)]
0x8c [(0, 4, 14), (4, 8, 18), (10, 12, 24)]
0x8d [(14, 10, 4), (18, 14, 8), (24, 20, 12)]
0x8e [(12, 12, 15), (16, 16, 18), (22, 22, 24)]
0x8f [(16, 6, 16), (22, 10, 22), (26, 14, 26)]
0x90 [(14, 12, 10), (20, 18, 16), (26, 24, 22)]
0x91 [(8, 14, 4), (14, 20, 6), (20, 26, 12)]
0x92 [(16, 8, 12), (22, 12, 16), (28, 16, 20)]
0x93 [(0, 12, 0), (0, 18, 0), (0, 26, 0)]
0x94 [(12, 0, 0), (18, 0, 0), (26, 0, 0)]
0x95 [(0, 0, 14), (0, 4, 18), (4, 6, 26)]
0x96 [(2, 4, 12), (4, 6, 18), (6, 8, 24)]
0x97 [(18, 2, 6), (24, 4, 10), (31, 6, 16)]
0x98 [(12, 4, 16), (16, 8, 22), (22, 12, 28)]
0x99 [(12, 2, 0), (18, 4, 2), (26, 6, 4)]
0x9a [(0, 0, 14), (4, 4, 20), (8, 8, 26)]
0x9b [(6, 2, 18), (12, 6, 24), (18, 10, 30)]
0x9c [(4, 4, 6), (8, 8, 10), (12, 12, 14)]
0x9d [(18, 16, 4), (24, 22, 4), (30, 28, 6)]
0x9e [(0, 8, 18), (4, 14, 24), (8, 20, 30)]
0x9f [(0, 14, 0), (0, 24, 2), (0, 30, 4)]
0xa0 [(16, 4, 0), (22, 6, 4), (28, 10, 6)]
0xa1 [(8, 2, 18), (12, 6, 24), (18, 10, 30)]
0xa2 [(7, 7, 10), (11, 11, 14), (14, 14, 18)]
0xa3 [(2, 6, 18), (4, 10, 24), (8, 14, 30)]
0xa4 [(18, 4, 2), (24, 8, 6), (30, 14, 12)]
0xa5 [(0, 14, 2), (0, 20, 4), (0, 26, 6)]
0xa6 [(6, 16, 2), (12, 22, 4), (18, 30, 8)]
0xa7 [(8, 2, 16), (12, 4, 22), (16, 6, 30)]
0xa8 [(0, 8, 13), (3, 11, 18), (7, 16, 25)]
0xa9 [(2, 8, 18), (8, 14, 24), (14, 20, 30)]
0xaa [(0, 14, 8), (0, 20, 12), (0, 28, 16)]
0xab [(16, 4, 2), (24, 6, 4), (30, 10, 6)]
0xac [(16, 14, 4), (22, 20, 8), (28, 26, 14)]
0xad [(0, 2, 16), (2, 4, 24), (4, 8, 30)]
0xae [(13, 0, 4), (20, 2, 8), (26, 6, 14)]
0xaf [(18, 14, 2), (24, 20, 6), (30, 26, 12)]
0xb0 [(18, 4, 0), (24, 8, 4), (30, 14, 10)]
0xb1 [(8, 2, 18), (12, 6, 24), (16, 10, 30)]
0xb2 [(14, 0, 2), (20, 2, 6), (26, 4, 10)]
0xb3 [(0, 14, 2), (0, 22, 4), (0, 28, 6)]
0xb4 [(12, 0, 0), (18, 0, 4), (26, 0, 8)]
0xb5 [(0, 0, 0), (5, 5, 5), (8, 8, 8)]
0xb6 [(12, 0, 0), (18, 0, 4), (26, 0, 6)]
0xb7 [(14, 14, 16), (20, 20, 22), (26, 26, 28)]
0xb8 [(12, 12, 14), (16, 16, 18), (22, 22, 24)]
0xb9 [(12, 0, 0), (18, 0, 0), (26, 2, 2)]
0xba [(14, 12, 6), (20, 18, 12), (26, 24, 18)]
0xbb [(10, 8, 10), (14, 12, 14), (18, 16, 18)]
0xbc [(16, 4, 0), (24, 8, 2), (28, 12, 4)]
0xbd [(8, 2, 16), (14, 6, 22), (18, 10, 26)]
0xbe [(8, 8, 8), (17, 17, 17), (22, 22, 22)]
0xbf [(0, 5, 11), (0, 7, 18), (6, 10, 22)]
0xc0 [(0, 13, 6), (0, 16, 9), (0, 24, 11)]
0xc1 [(2, 8, 18), (6, 12, 24), (10, 18, 30)]
0xc2 [(10, 0, 0), (16, 0, 0), (26, 4, 4)]
0xc3 [(8, 8, 8), (12, 12, 12), (16, 16, 16)]
0xc4 [(10, 10, 11), (14, 14, 16), (20, 20, 22)]
0xc5 [(12, 12, 14), (16, 16, 18), (20, 20, 22)]
0xc6 [(10, 0, 2), (16, 2, 4), (22, 6, 8)]
0xc7 [(6, 8, 8), (12, 14, 14), (18, 20, 20)]
0xc8 [(10, 7, 5), (15, 11, 8), (21, 17, 11)]
0xc9 [(12, 8, 4), (16, 12, 8), (22, 18, 12)]
0xca [(10, 10, 10), (16, 16, 16), (22, 22, 22)]
0xcb [(12, 0, 2), (18, 2, 6), (24, 6, 10)]
0xcc [(2, 4, 8), (4, 6, 12), (6, 8, 16)]
0xcd [(8, 6, 4), (12, 10, 8), (14, 12, 10)]
0xce [(2, 8, 2), (4, 14, 4), (8, 20, 8)]
0xcf [(2, 2, 8), (4, 4, 14), (8, 8, 20)]
0xd0 [(14, 12, 16), (18, 16, 20), (22, 20, 24)]
0xd1 [(10, 4, 16), (14, 8, 22), (18, 12, 28)]
0xd2 [(0, 14, 0), (0, 22, 0), (0, 30, 0)]
0xd3 [(14, 14, 0), (24, 24, 0), (30, 30, 0)]
0xd4 [(16, 10, 0), (22, 14, 2), (28, 20, 4)]
0xd5 [(0, 0, 14), (4, 4, 22), (8, 8, 30)]
0xd6 [(0, 0, 14), (0, 0, 24), (0, 0, 30)]
0xd7 [(14, 2, 0), (20, 4, 2), (26, 6, 4)]
0xd8 [(0, 0, 14), (4, 4, 22), (8, 8, 28)]
0xd9 [(14, 14, 0), (24, 24, 0), (31, 30, 0)]
0xda [(14, 0, 0), (22, 2, 2), (28, 6, 6)]
0xdb [(14, 10, 4), (20, 16, 8), (24, 22, 12)]
0xdc [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0xdd [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0xde [(2, 2, 14), (6, 6, 24), (10, 10, 30)]
0xdf [(14, 14, 14), (24, 24, 24), (30, 30, 30)]
0xe0 [(18, 18, 18), (24, 24, 24), (28, 28, 28)]
0xe1 [(8, 8, 12), (12, 12, 16), (16, 16, 20)]
0xe2 [(1, 1, 2), (4, 4, 5), (6, 6, 7)]
0xe3 [(14, 12, 0), (24, 20, 0), (30, 26, 6)]
0xe4 [(4, 4, 4), (5, 5, 5), (8, 8, 8)]
0xe5 [(0, 0, 14), (2, 6, 20), (8, 12, 26)]
0xe6 [(0, 0, 10), (0, 0, 12), (0, 0, 14)]
0xe7 [(0, 0, 8), (4, 4, 16), (6, 6, 22)]
0xe8 [(19, 18, 18), (24, 24, 24), (28, 28, 28)]
0xe9 [(8, 4, 14), (12, 6, 24), (16, 10, 30)]
0xea [(14, 14, 14), (18, 18, 18), (22, 22, 22)]
0xeb [(12, 12, 12), (18, 18, 18), (22, 22, 22)]
0xec [(16, 12, 4), (22, 18, 10), (26, 24, 16)]
0xed [(16, 2, 0), (22, 6, 0), (28, 12, 0)]
0xee [(11, 2, 5), (16, 0, 3), (22, 4, 3)]
0xef [(12, 0, 0), (18, 0, 0), (26, 0, 2)]
0xf0 [(2, 6, 18), (6, 10, 24), (10, 14, 30)]
0xf1 [(12, 0, 0), (18, 0, 4), (26, 4, 10)]
0xf2 [(0, 0, 18), (0, 4, 24), (6, 10, 30)]
0xf3 [(0, 16, 16), (0, 23, 23), (0, 30, 30)]
0xf4 [(4, 0, 10), (8, 4, 16), (12, 8, 22)]
0xf5 [(12, 9, 0), (20, 16, 6), (26, 24, 12)]
0xf6 [(14, 0, 0), (20, 2, 6), (28, 6, 8)]
0xf7 [(7, 0, 18), (10, 4, 24), (14, 8, 30)]
0xf8 [(0, 0, 18), (6, 4, 24), (10, 8, 30)]
0xf9 [(8, 0, 0), (14, 0, 0), (22, 0, 0)]
0xfa [(0, 10, 6), (0, 16, 9), (0, 24, 11)]
0xfb [(0, 11, 9), (0, 14, 12), (0, 20, 18)]
0xfc [(16, 12, 2), (22, 18, 4), (30, 26, 8)]
0xfd [(2, 3, 2), (5, 5, 5), (8, 8, 8)]
0xfe [(18, 0, 0), (24, 4, 0), (30, 8, 2)]
0xff [(8, 0, 0), (16, 0, 0), (24, 2, 2)]

Palette component 5 (3 RGB values)
0x0 [(2, 2, 2), (5, 5, 5), (8, 8, 8)]
0x1 [(16, 16, 16), (22, 22, 22), (28, 28, 28)]
0x2 [(2, 2, 14), (6, 6, 24), (10, 10, 30)]
0x3 [(14, 14, 14), (24, 24, 24), (30, 30, 30)]
0x4 [(18, 18, 18), (24, 24, 24), (28, 28, 28)]
0x5 [(8, 8, 12), (12, 12, 16), (16, 16, 20)]
0x6 [(1, 1, 2), (4, 4, 5), (6, 6, 7)]
0x7 [(14, 12, 0), (24, 20, 0), (30, 26, 6)]
0x8 [(4, 4, 4), (5, 5, 5), (8, 8, 8)]
0x9 [(0, 0, 14), (2, 6, 20), (8, 12, 26)]
0xa [(0, 0, 10), (0, 0, 12), (0, 0, 14)]
0xb [(0, 0, 8), (4, 4, 16), (6, 6, 22)]
0xc [(19, 18, 18), (24, 24, 24), (28, 28, 28)]
0xd [(8, 4, 14), (12, 6, 24), (16, 10, 30)]
0xe [(14, 14, 14), (18, 18, 18), (22, 22, 22)]
0xf [(12, 12, 12), (18, 18, 18), (22, 22, 22)]
0x10 [(16, 12, 4), (22, 18, 10), (26, 24, 16)]
0x11 [(16, 2, 0), (22, 6, 0), (28, 12, 0)]
0x12 [(11, 2, 5), (16, 0, 3), (22, 4, 3)]
0x13 [(12, 0, 0), (18, 0, 0), (26, 0, 2)]
0x14 [(2, 6, 18), (6, 10, 24), (10, 14, 30)]
